,cc_timestamp,location,price,last4ccnum,date,category
1471,2014-01-19 19:45:00,Guy's Gyros,58.35,3484,2014-01-19,Food and Beverage
1472,2014-01-19 19:45:00,Frydos Autosupply n' More,98.04,9405,2014-01-19,Manufacturing and Construction
1473,2014-01-19 19:45:00,Guy's Gyros,25.79,5010,2014-01-19,Food and Beverage
1474,2014-01-19 19:48:00,Ouzeri Elian,67.98,6899,2014-01-19,Leisure and Tourism
1475,2014-01-19 19:49:00,Ouzeri Elian,32.77,9551,2014-01-19,Leisure and Tourism
1476,2014-01-19 19:49:00,Guy's Gyros,100.36,6816,2014-01-19,Food and Beverage
1477,2014-01-19 19:53:00,Katerina’s Café,34.03,7889,2014-01-19,Food and Beverage
1478,2014-01-19 19:56:00,Shoppers' Delight,30.39,2142,2014-01-19,Retail and Services
1479,2014-01-19 19:56:00,Hippokampos,63.17,2463,2014-01-19,Leisure and Tourism
1480,2014-01-19 20:00:00,Guy's Gyros,18.08,7354,2014-01-19,Food and Beverage
1481,2014-01-19 20:02:00,Albert's Fine Clothing,254.29,2540,2014-01-19,Retail and Services
1482,2014-01-19 20:05:00,Katerina’s Café,33.79,1874,2014-01-19,Food and Beverage
1483,2014-01-19 20:14:00,Guy's Gyros,36.87,7108,2014-01-19,Food and Beverage
1484,2014-01-19 20:16:00,Hippokampos,78.96,1415,2014-01-19,Leisure and Tourism
1485,2014-01-19 20:16:00,Guy's Gyros,37.48,9683,2014-01-19,Food and Beverage
1486,2014-01-19 20:22:00,Katerina’s Café,38.9,9617,2014-01-19,Food and Beverage
1487,2014-01-19 20:25:00,Guy's Gyros,20.94,3853,2014-01-19,Food and Beverage
1488,2014-01-19 20:30:00,Guy's Gyros,31.94,4434,2014-01-19,Food and Beverage
1489,2014-01-19 20:51:00,Guy's Gyros,39.6,6901,2014-01-19,Food and Beverage
